timestamp,90d-coin-days-destroyed-cdd-90,adjusted-sopr-a-sopr,average-coin-dormancy,coin-days-destroyed-cdd,market-value-to-realized-value-ratio-mvrv,mvrv-z-score,net-realized-profit-loss-usd,net-unrealized-profit-loss-nupl,number-of-utxos-in-loss,number-of-utxos-in-profit,percent-of-utxos-in-profit,percent-supply-in-profit,price-drawdown-from-ath,price-ohlc-usd-c,price-ohlc-usd-h,price-ohlc-usd-l,price-ohlc-usd-o,puell-multiple,realized-loss-usd,realized-profit-loss-ratio,realized-profits-to-value-rpv-ratio,relative-unrealized-loss,relative-unrealized-profit,supply-adjusted-cdd,total-supply-in-loss-btc,total-supply-in-profit-btc
2013-01-07,220483.26358300043,1.00334871333991,1.409304264738526,1974470.37119334,1.7578964087979854,1.39607521892504,25783.5946123712,0.431137725617825,718022,2600695,0.780753153399812,0.839915405608924,-0.5861369380259358,13.1,13.15,13.1,13.15,0.962021739967599,20779.6894721291,2.24080750325714,0.0005827380354797,0.0242383643622863,0.455376089980111,0.18555003288578,1576524.07725334,8937678.33230497
2013-01-08,221423.63061531496,1.01559203220171,2.548863573402449,5235394.42023651,1.7939035184410776,1.46365502668975,156544.687875553,0.442555890684955,397191,2925297,0.879518764168586,0.911346747099547,-0.5767309593447071,13.080000000000002,13.2,13.051932259,13.2,0.770861590740713,24898.1332274185,7.28740662786562,0.0022650606567641,0.021098042171527,0.463653932856482,0.491840332588333,894634.22510358,9700821.24308707
2013-01-09,222397.8043707532,1.01215646466226,2.5175812364339647,4071244.04009725,1.8017347851416627,1.47835646207901,105120.418628081,0.44644627707761,339916,2994019,0.898043603129635,0.924121403084281,-0.5742226983630461,13.52,13.52,13.5,13.5,0.764468721282882,50589.9052794009,3.07789316954669,0.0019402185647772,0.0200348627365219,0.466481139814132,0.3823572153832735,807935.56370878,9839804.33330305
2013-01-10,223166.8537687132,1.03177502213539,3.561343038623132,4456470.82061783,1.850981864332052,1.57206085959103,256018.489208335,0.459745679863806,244741,3094176,0.925931766840062,0.931563320868049,-0.5610543282093257,13.606,13.669999999999998,13.606,13.616000000000003,0.880173524039487,13988.5334939993,19.3020249633859,0.0033515173674904,0.0178456498580917,0.477591329721898,0.4183919823514535,704745.83874575,9922467.43154062
2013-01-11,224448.63522980595,1.02136558708032,2.6065199805965205,3250650.98562999,1.8464066323946648,1.56531830554858,180292.568817735,0.459025234470352,247261,3109517,0.926339781778837,0.922398396099127,-0.5610543282093259,14.0,14.000000000000004,14.0,14.000000000000004,0.712402272167796,19317.7495156187,10.3330006516528,0.0024709009912457,0.0177401366037592,0.476765371074112,0.3051008260128482,826793.86420277,9827546.02880906
2013-01-12,220348.20359027083,1.01315016100097,2.0747123245629435,1788288.0782938,1.8295309143681449,1.53386904946683,85019.5943965224,0.453411286739428,319794,3043204,0.903511553365659,0.892466764408247,-0.5645031870591097,13.99,14.070000000000002,13.99,14.016,0.745477217138539,14892.6866785512,6.70881508700304,0.001234824150294,0.0187927886830112,0.47220407542244,0.1677977816628633,1104783.60708629,9511366.27485342
2013-01-13,221074.39433874004,1.01041964456684,5.161286682608756,4243399.5741858,1.7945115087851613,1.46857157326232,62897.7906898686,0.442744756298653,420818,2952426,0.87485717469017,0.87031084320586,-0.5723415026268003,13.89,13.89,13.89,13.89,0.807442085329528,45798.1359106878,2.37337010424458,0.0013414003216933,0.0211828822541549,0.463927638552808,0.3980404310387708,1372566.75942572,9278135.76684408
2013-01-14,220401.9012054996,1.01373393717054,2.3377241198221563,2470435.97456961,1.8456361623701336,1.54379003439506,76032.8497044156,0.460255939151294,216957,3163968,0.935829100024402,0.943553659455453,-0.5596120781448708,13.866400795,13.866400795,13.64,13.64,0.948773389029927,29290.9903142503,3.59577600103964,0.0012976976092641,0.0172266474969741,0.477482586648268,0.2316471684086782,601979.89501657,10062659.9949953
2013-01-15,214464.82937922867,1.02166485060782,1.3930477087392543,2750481.79849841,1.862523387654736,1.59553773575887,205639.531629216,0.462564136977466,221480,3175365,0.934563086794008,0.926988262594813,-0.5543447300833826,14.116,14.116,14.0,14.1,0.74769178242592,45683.3741479853,5.50140856415453,0.0030870788337665,0.0167680674759191,0.479332204453386,0.257833295305529,765073.09715997,9888800.14140877
2013-01-16,214437.771166828,1.02230883638222,1.741363634356523,3773963.90638688,1.898336655808716,1.63727400349863,217774.035062641,0.473222547381184,177104,3229066,0.948004943969326,0.94727271437358,-0.5444370992058217,14.24,14.24,14.01,14.2,0.824213606427646,20368.4987969647,11.6917076822124,0.0029156910570016,0.0151100327087465,0.488332580089931,0.3536670967802192,562649.69529847,10108290.1912134
2013-01-17,215550.84610484264,1.04183906594242,2.796419896961313,4846317.95736235,1.99261886703388,1.86798120591608,451185.369187378,0.498539682459422,163017,3247120,0.952196348709744,0.941553260358964,-0.5190409567665042,14.59,14.59,14.529999999999998,14.53,0.722919158952574,20959.3538711497,22.5266831201524,0.0057458992840383,0.0116879539878371,0.51022763644726,0.4540418604903489,623843.83488694,10049871.0501249
2013-01-18,216968.20444795405,1.03607557231298,2.675403590231152,4211547.3807368,2.0117978695540693,1.88435789614654,391405.953519236,0.503059398705404,150780,3266221,0.955873586223709,0.940863132628897,-0.5119551194933118,15.6,15.6,15.352,15.352,0.819690606699445,38845.8873540366,11.0758659456537,0.0052082399114701,0.0108727906089789,0.513932189314383,0.394459679278507,631388.95044701,10045350.9330648
2013-01-19,214524.7355374413,1.02203347416144,1.7439162336238228,2493325.07363301,1.9829715368230656,1.86276964769025,169733.551225255,0.495705849172127,204791,3222668,0.940206837638755,0.91625375757969,-0.5177868262756736,15.65,15.65,15.52,15.570000000000002,1.03826544022266,34860.4296892661,5.86894604393009,0.0024697747553694,0.0118698969313052,0.507575746103432,0.2334442890505224,893851.52968151,9786130.61301908
2013-01-20,214961.1226486784,1.01822438013565,2.264322003270941,2438968.6627599,1.994518502540353,1.85522234042818,136939.991311227,0.498625384594521,176832,3245875,0.944371578848753,0.918864552234691,-0.5140244348031822,15.5,15.5,15.38,15.38,0.882626924092402,20346.9057808043,7.73026123905379,0.0018943975974422,0.0112311225564216,0.509856507150943,0.2282855583670587,745035.51887517,9817001.74841307
2013-01-21,217332.9260235321,1.05927561338844,6.008601664947388,6349234.2145751,2.120530962416201,2.09911899448601,507154.951574744,0.526478419094007,120058,3321139,0.964964340524888,0.943930683959086,-0.4799120854525925,15.63,15.63,15.45,15.5,0.928829798138002,21831.3623044922,24.2305682302926,0.0063275141111337,0.0079052034728579,0.534383622566865,0.5940998502477367,594978.56107894,10087919.2555621
2013-01-22,223617.4871810209,1.08968457475175,9.222560526726967,12205493.0298601,2.188976311028918,2.2500678892611,1073588.50253923,0.543165021064182,97123,3343418,0.971114481041527,0.945415282719081,-0.4560208996022716,16.52,16.52,16.476234775,16.52,1.06695985310995,31547.6303618636,35.0307176870261,0.0130421498958443,0.0058624551969717,0.549027476261153,1.141687255792166,550933.98395837,10107188.8628286
2013-01-23,220500.61758049083,1.03295160152708,1.6540215427071765,3771640.57464252,2.196197314074259,2.26958346109737,419575.415924002,0.544667074999919,78293,3369207,0.976172029826322,0.96129827993653,-0.4513179102616573,17.5,17.5,17.35,17.35,0.949903857242638,66131.5099612217,7.34456125635168,0.0056999557614629,0.0054595788562086,0.550126653856128,0.3526908400716782,381650.479672,10280017.9417183
2013-01-24,221066.2816266081,1.06476809110006,5.912900155688289,8268578.56529855,2.147017290955629,2.19094398156975,856295.851261623,0.534237124730058,139199,3304737,0.959236323263695,0.920166793154184,-0.4579020953385174,17.561999999999998,17.5690201622,17.464,17.5,1.23209177535641,163166.986559413,6.24797245642473,0.0118336160352816,0.0077041131405401,0.541941237870598,0.7729232707003824,826235.7320351,9843751.00082652
2013-01-25,223565.17438822784,1.00484605968898,3.947845105900177,5690639.78308714,2.1694966079918103,2.23004651951759,61851.5213378263,0.539063143525238,102921,3341381,0.96818620667274,0.945992926196026,-0.4516314428843649,17.0,17.29,17.0,17.29,1.01738270780222,327612.034169891,1.18879502242507,0.0045144255457831,0.0060385394190327,0.545101682944271,0.5317746130080565,528326.26496226,10123273.5687349
2013-01-26,226040.0036102608,1.00953561004299,4.038201333711881,4993722.43513699,2.1560800083879825,2.18470581382661,111833.507869237,0.538089957294186,104366,3354864,0.969829701985702,0.957277326253997,-0.454095628327817,17.06,17.49,17.06,17.49,1.15361797874072,163792.928762715,1.68277372359126,0.0031883072269339,0.0058382835485226,0.543928240842709,0.4664796006713597,457351.12989819,10247763.7376136
2013-01-27,232878.420064092,1.05198614814842,8.981008820030691,12432370.1940631,2.161754693262341,2.19483007159397,671942.316636786,0.537412385608645,80223,3390652,0.976567463803388,0.967408892045171,-0.448182584034581,17.39,17.4828394984,17.39,17.4828394984,1.14137051155229,39125.8824530491,18.1738571633014,0.0081556792216374,0.0054941137677515,0.542906499376396,1.1609381163390358,336864.2206468,10359875.2788612
2013-01-28,233053.24582000647,1.03815176912329,3.468895479865254,5399314.73213489,2.2780088803363245,2.45335355912944,544505.553511685,0.559367656814845,44768,3438361,0.987121965952174,0.973595397735093,-0.4146345934048652,17.552,17.6,17.48,17.6,1.14818842191941,25853.7894554827,22.0609572128396,0.0064962956156098,0.0038608854529581,0.563228542267803,0.5040165163030261,282323.44465825,10429703.8480802
2013-01-29,240681.7933529631,1.07112435711427,6.22676557064683,14060549.1216503,2.3260185714768475,2.57272651866185,1277062.4744067,0.572510584311948,29985,3458969,0.991405733638219,0.983309752493721,-0.3933143750607467,18.69,18.7,18.6,18.6,1.30503139456529,82703.1761999577,16.4415166754787,0.0152525442376663,0.0030193070188414,0.57552989133079,1.3120437008872092,178861.28543501,10537653.5755768
2013-01-30,248884.4050186425,1.07140225105993,9.65664027423604,16135553.053499,2.3098848838989112,2.5616763556922,1045319.81052561,0.567077583319652,30280,3461426,0.990547034605357,0.977356924877995,-0.3901790488336706,19.46,19.47,19.456,19.46,1.27045901990012,66259.5626730098,16.776135071767,0.0123140878028843,0.0030236317170905,0.570101215036743,1.5051330463556694,182795.09318544,10477598.3958074
2013-01-31,253407.36700572685,1.08504361188179,6.145097688437876,9036645.98011875,2.3936266372918915,2.75030023929462,1307737.6028969,0.582223505343193,26706,3474958,0.992090020624302,0.976797898746274,-0.3585122539402005,19.46,19.46,19.27,19.45,1.67637868477755,29754.4171510484,44.9510408238939,0.0145894053961044,0.002667487822696,0.584890993165889,0.8425639656340106,242634.30844698,10476318.4926178
2013-02-01,272359.7467060886,1.10313127060536,17.82290481498137,29656565.8594,2.3316705472736627,2.70157115068135,1943092.15288685,0.571122538309101,67919,3447948,0.980682147532885,0.932236525365641,-0.3615490518821723,20.46,20.46,20.46,20.46,1.30407963858811,70913.6987291766,28.4008010822792,0.021494628359626,0.0032501973301976,0.574372735639299,2.764188693047251,727023.46720178,10001816.3853101
2013-02-02,276949.98891715816,1.01510528547538,8.976913970713998,10646001.0484011,2.2626324040972454,2.53039139502727,245259.923777857,0.558036495962618,95878,3426989,0.972725009728701,0.919819912594467,-0.3785404111497987,20.35,20.4,20.35,20.363142521,1.31296674461556,277836.351029839,1.88274958574991,0.0055636204302332,0.0044949865196464,0.562531482482264,0.9919242917912916,855909.62179532,9872118.8447035
2013-02-03,277278.4265641976,1.0207357418762,2.8252008074495465,3469055.909358,2.308401600223822,2.61739989541448,290701.154772058,0.56667130288351,69953,3461817,0.98019321756513,0.94728112118752,-0.3636541889526055,19.886,19.886,19.75,19.821209783,1.60357607587565,80710.7657757784,4.6017642996927,0.0039342382121189,0.003041773613877,0.569713076497387,0.3230838136461362,566059.2002965,10171255.6487153
2013-02-04,281771.0908875828,1.02116079966126,5.89318491450565,8723461.97785002,2.298600014118342,2.59476491149031,373828.52715716,0.564952171328788,77997,3458222,0.977059505263295,0.93991003131908,-0.3635287759035224,20.54,20.54,20.27,20.29,1.43130729439331,98278.6644492903,4.80376075775885,0.0049767529527796,0.0030526003244428,0.568004771653231,0.8121326525903239,613908.01692523,10095963.566206
2013-02-05,283216.4960959111,1.02407896333963,3.892308032910777,7405986.26989481,2.3105532197861054,2.63202019178,446825.828325261,0.566949463578678,68686,3480718,0.980301414300042,0.950030479394996,-0.3568818843021208,20.3,20.3,20.3,20.3,1.45258168025125,69893.6533938845,7.39293850912588,0.0054166669610178,0.0025544378259518,0.56950390140463,0.6892110510250531,517670.94335072,10208637.8737387
2013-02-06,284493.78066060605,1.0275766612123,2.2258091135861733,3932720.93167049,2.3416130642190534,2.68700203940949,517766.166653676,0.572943557605296,25415,3534593,0.992268955782661,0.974959862225731,-0.3444032859183573,20.5,20.57,20.5,20.5,1.2941374163031,21456.669085684,25.1307802523334,0.0056176051729367,0.0021881338451421,0.575131691450438,0.3658600303900728,220477.96137388,10480077.3988116
2013-02-07,286001.6939287044,1.02813629484851,3.248795932493232,5286782.32689698,2.417128021286488,2.84058416229683,503093.667716928,0.590809016047097,13942,3558604,0.996097461026394,0.992810714527047,-0.3193206761017474,20.964,20.964,20.899999999999995,20.91,1.39382935375715,32269.8562243422,16.5902048096957,0.0055431282003668,0.0016721962280108,0.592481212275108,0.4916519261326483,77307.03260491,10675782.8114069
2013-02-08,290439.4285304593,1.05912407545286,4.079272650585958,8369504.12882242,2.4665055800897737,2.97818323196584,1027891.18039614,0.594567734931395,28917,3552457,0.991925724596202,0.973952443013129,-0.2976564912130068,21.95,21.95,21.95,21.95,1.43006185537331,39422.2574403718,27.0738792533857,0.0109249918127221,0.0015743092260158,0.596142044157411,0.7780609265072262,280190.05002447,10476674.7939874
2013-02-09,295123.5129226363,1.04661734117759,6.762532906938493,10690876.3973047,2.525919166692523,3.08498221958249,769509.787835477,0.604104138778743,32817,3558110,0.990583897467992,0.969456094652816,-0.2746872534325187,22.400970678,22.400970678,22.400970678,22.400970678,1.38625860237328,30072.071860477,26.5888517228115,0.0081135211523237,0.0014328778236215,0.605537016602364,0.993534322198858,310959.52756867,10431773.9874375
2013-02-10,294146.682859522,1.02928238294049,2.3337702172858297,2992648.48577038,2.5703956312399967,3.17058680147486,441464.301377473,0.612093557165473,10820,3591643,0.99699649933948,0.99347710843286,-0.2581818146737605,23.5,23.5,23.133565506,23.133565506,1.59247122091009,68299.3183116386,7.46367068208711,0.0051447137830687,0.0010282888779136,0.613121846043387,0.2780115598550213,70215.43694273,10694249.4050691
2013-02-11,295259.20016776887,1.04811786698,4.3468303467492495,5358567.782439,2.583525115476815,3.19788639895975,605793.965241927,0.612931595916415,10486,3596757,0.996317779532139,0.989878135479334,-0.2494029012379471,23.75,23.75,23.6,23.729477892,1.58829908970592,27279.2930795395,23.2070991163732,0.0063443818606713,0.0009605946767683,0.613892190593183,0.4976173713430438,68893.8057824,10659443.1523371
2013-02-12,296585.546144431,1.07170114157302,4.602129966150517,5196042.24352028,2.719209391039707,3.43595253548662,1010314.61632365,0.631898790344613,20104,3595077,0.994439005958485,0.985135791406696,-0.2015578230127637,23.997404955,23.997404955,23.87,23.94,1.45273302439969,18927.0755464391,54.3793302533593,0.0102024850198136,0.0006830216009438,0.632581811945557,0.4823689585213674,160115.98913124,10611798.8508806
2013-02-13,298534.58879394206,1.09646028562318,5.7904811127172655,5932310.75438715,2.641229355412232,3.3298946657514,1376201.33417573,0.620025067293613,57380,3563095,0.983759157440892,0.948228321694526,-0.2133466496265704,25.3825587104,25.442,25.250131752,25.442,1.83484945396275,59360.1124160202,24.1839408343896,0.0140236672236594,0.0016712166713022,0.621696283964915,0.5505011742903018,542909.18392785,10218288.4024631
2013-02-14,298751.68416720204,1.08173184379284,4.952361710015545,6930573.11361009,2.8486559179279314,3.79162702175067,1193516.2815727,0.649187737930044,7711,3616388,0.997872298742391,0.995776111251207,-0.1409206137811092,22.5,25.0,22.5,25.0,1.6477546173088,90389.413788418,14.2041599956214,0.0123823992764896,0.0002525169796874,0.649440254909732,0.6429117983678153,45533.37218321,10734431.4638286
2013-02-15,310377.34345486824,1.10874064051452,17.539647773600752,21090808.8277291,2.7620814121503465,3.64405160225021,1288069.41946161,0.64362938154879,10972,3617627,0.996976243448229,0.993894346429019,-0.1534619186894141,27.358000000000004,27.45,27.23,27.4180277868,2.02568963331662,45711.4526416309,29.1782648554145,0.0126520003328456,0.0002505797624953,0.643879961311285,1.9556684696696724,65846.05358051,10718593.7799313
2013-02-16,312799.0049080571,1.08596065170667,4.917753237737117,5931944.05526636,2.787028247496448,3.68769961782279,908943.871874906,0.641194543620023,7793,3629921,0.996697920096037,0.991657734021041,-0.1377852875540328,27.45,27.49,27.43,27.43,2.13581653079699,44015.7365999227,21.6504296437584,0.0089514817904983,0.0002423649810595,0.641436908601083,0.5498051570454979,50680.45420292,10699158.7507798
